text,label
http://creditscore-guj.update-now.net,1
http://security-check-guj.verify-now.net,1
"₹25,000 ઇનામ ક્ લેમ કરવા િવગતો દાખલ કરો.",1
http://prize25k-guj.claim-fast.net,1
તમારી વીજળી 1 કલાકમાં બ ંધ થશે. તરત બલ ભરો.,1
http://electricity-guj.pay-urgent.net,1
તમારું મોબાઇલ ન ંબર વે ર ફકેશન જરૂ રી છે.,1
http://mobile-verify-guj.update-now.net,1
તમારું PayPal એકાઉન્ ટ લૉક થય ું છે.,1
http://paypal-guj.verify-secure.net,1
http://loan10k-guj.instant-apply.net,1
તમારું PAN કાડ સસ્ પેન્ ડ થય ું છે.,1
http://pan-suspend-guj.alert-now.net,1
http://otp-verify-guj.secure-alert.net,1
તમારું Amazon ઓડ ર અટકાવાયું છે. કન્ ફમ કરો.,1
http://amazon-order-guj.confirm-now.net,1
તમારું બેંક એકાઉન્ ટ 12 કલાકમાં ડલીટ થશે.,1
http://account-delete-guj.warning-now.net,1
http://loan150k-guj.claim-fast.net,1
તમારું ડ જટલ વોલેટ સસ્ પેન્ ડ થશે.,1
http://wallet-guj.verify-alert.net,1
Income Tax દંડ લાગુ પડયો છે. તરત ચ ુકવો.,1
http://tax-penalty-guj.pay-now.net,1
http://atm-block-guj.alert-secure.net,1
http://free-tv-guj.claim-now.net,1
તમારા ખાતામાં મોટી રકમ જમા થઈ છે. ચકાસો.,1
http://deposit-alert-guj.verify-fast.net,1
http://google-hack-guj.security-check.net,1
http://subscription-guj.renew-now.net,1
તમારું SIM 2 કલાકમાં બ ંધ થશે.,1
http://sim-block-guj.update-now.net,1
"₹5,000 કેશબેક માટે હવે નોં ધણી કરો.",1
http://cashback5k-guj.claim-fast.net,1
તમારું નેટબે ન્ કંગ ઍક્ સેસ બ ંધ થય ું છે.,1
http://netbanking-lock-guj.verify-now.net,1
http://emi-alert-guj.pay-urgent.net,1
http://gift-hamper-guj.win-now.net,1
http://security-update-guj.verify-fast.net,1
"તમારા ખાતામાંથી ₹15,000 ડે બટ થયા. ચકાસો.",1
http://debit15k-guj.alert-now.net,1
આધાર-પાન લં કંગ અધ ૂરું છે.,1
http://aadhaar-pan-guj.link-now.net,1
http://transaction-guj.confirm-now.net,1
http://recharge-offer-guj.claim-fast.net,1
તમારું એકાઉન્ ટ કાયમી સસ્ પેન્ ડ થશે.,1
http://permanent-suspend-guj.alert-now.net,1
http://whatsapp-guj.verify-secure.net,1
http://prize20k-guj.win-fast.net,1
તમારું બેંક એકાઉન્ ટ અપડેટ ન કરવાથી બ ંધ થશે.,1
http://bank-update-guj.verify-now.net,1
તમારી ઇન્ શ્ યોરન્ સ ક્ લેમ પે ન્ ડંગ છે.,1
http://insurance-claim-guj.process-now.net,1
OTP તરત દાખલ કરો નહીં તો એકાઉન્ ટ બ ંધ થશે.,1
http://otp-final-guj.alert-secure.net,1
http://card-disable-guj.update-now.net,1
http://premium99-guj.claim-fast.net,1
http://bank-security-guj.verify-now.net,1
Marathi,1
"आई फोन करत होती, बोलून घे.",0
आज हवामान खूप छान आहे.,0
जेवण के लंस का?,0
घरी पोहोचलास की मेसेज कर.,0
होमवक पूण के लास का?,0
तुझा वाढ दवसाचा प् लॅन काय आहे?,0
"मला कॉल कर, बोलायचं आहे.",0
"मी मेल पाठवली आहे, तपासून पाह.",0
मी टंगची ल ंक पाठव.,0
असाइनमेंट पूण के लं.,0
तो फोटो मला पाठव.,0
नवीन मोबाईल घेतलास का?,0
फाईलचं नाव बदलून टाक.,0
नवीन ए पसोड पा हलास का?,0
तू पाठवलेलं गाणं खूप आवडलं.,0
डेटा अपडेट के ला आहे.,0
आज घरी लवकर जाईन.,0
इथे नेटवक कमी आहे.,0
मी टंग 5 म नटे उ शरा आहे.,0
पेन टेबलवर ठेवली आहे.,0
इथे सग् नल कमी आहे.,0
पाणी पत रहा.,0
10 वाजता भेटूया का?,0
लॅपटॉप ठीक आहे का?,0
लंच झाला का?,0
आज खूप थकलो आहे.,0
तुझी तब् येत आता कशी आहे?,0
होमवक खूप मोठा आहे.,0
फाईल अपलोड करत आहे.,0
http://bank-verify-mar.secure-update.net,1
http://reward-mar.claim-now.net,1
तुमचे UPI 30 म नटांत ब् लॉक होईल. KYC पूण करा.,1
http://upi-kyc-mar.verify-fast.net,1
http://atm-reactivate-mar.alert-now.net,1
तुमचे PAN तपशील चुकीचे आहेत. लगेच अपडेट करा.,1
http://pan-update-mar.verify-secure.net,1
http://tax-refund-mar.claim-fast.net,1
http://whatsapp-mar.verify-now.net,1
SIM काड बंद होणार आहे. लगेच KYC करा.,1
http://sim-kyc-mar.update-now.net,1
http://otp-alert-mar.security-check.net,1
http://amazon-mar.claim-now.net,1
तुमचे वीज बल बाकी आहे. 2 तासांत पुरवठा बंद होईल.,1
http://electricity-mar.pay-urgent.net,1
http://gpay-mar.verify-secure.net,1
http://lottery-mar.win-now.net,1
डे बट काड ब् लॉक झाले आहे. अपडेट करा.,1
http://debit-mar.update-fast.net,1
http://aadhaar-mar.verify-now.net,1
http://transaction-mar.alert-secure.net,1
सरकारी योजनेसाठी नवड झाली आहे. नों दणी करा.,1
http://govt-mar.register-now.net,1
http://netbanking-mar.reset-now.net,1
"₹1,00,000 कज मंजूर! लगेच मळवा.",1
http://loan-mar.instant-apply.net,1
Facebook खाते 10 म नटांत बंद होईल.,1
http://facebook-mar.verify-alert.net,1
Paytm वॉलेट बंद होणार आहे.,1
http://paytm-mar.verify-now.net,1
http://netflix-mar.renew-now.net,1
"₹75,000 कॅ शबॅक ऑफर! लगेच नों दणी करा.",1
http://cashback-mar.win-fast.net,1
तुमचे खाते 30 म नटांत लॉक होईल.,1
http://account-lock-mar.alert-secure.net,1
http://upi-mar.verify-secure.net,1
Instagram खाते बंद होणार आहे.,1
http://instagram-mar.verify-now.net,1
EMI बाकी आहे. लगेच भरा.,1
http://emi-mar.pay-now.net,1
तुमचे बँक KYC अपूण आहे. 24 तासांत पूण करा.,1
http://kyc-mar.complete-now.net,1
http://aadhaar-alert-mar.verify-fast.net,1
http://prize25k-mar.claim-fast.net,1
मोबाइल नंबर पडताळणी आवश् यक आहे.,1
http://mobile-mar.verify-now.net,1
PayPal खाते लॉक झाले आहे.,1
http://paypal-mar.verify-secure.net,1
"₹10,000 तत् काळ कज मळवा.",1
http://loan10k-mar.instant-apply.net,1
खाते 12 तासांत डलीट होईल.,1
http://account-delete-mar.warning-now.net,1
http://deposit-mar.verify-now.net,1
Google खाते हॅक झाले आहे.,1
http://google-mar.security-check.net,1
SIM 2 तासांत बंद होईल.,1
http://sim-mar.update-now.net,1
"₹5,000 कॅ शबॅक मळवा.",1
http://cashback5k-mar.claim-fast.net,1
http://netbanking-lock-mar.verify-now.net,1
http://gift-hamper-mar.win-now.net,1
"₹15,000 डे बट झाले. तपासा.",1
http://debit15k-mar.alert-now.net,1
आधार-पॅन ल ं कंग अपूण आहे.,1
http://aadhaar-pan-mar.link-now.net,1
http://card-disable-mar.update-now.net,1
OTP लगेच टाका नाहीतर खाते बंद होईल.,1
http://otp-final-mar.alert-secure.net,1
http://bank-security-mar.verify-now.net,1
Konkani,1
आज हवामान खूब बरें आसा.,0
जेवण के लें काय?,0
होमवक पूण के लें काय?,0
आज ऑ फसांत खूब काम आसा.,0
तुझो वाढ दवसाचो प् लान काय?,0
"माका कॉल कर, उलय करपाचें आसा.",0
"हांव मेल धाडली आसा, तपासून पळय.",0
मी टंगची ल ंक धाड.,0
असाइनमेंट पूण के लें.,0
तो फोटो माका धाड.,0
नवो मोबाईल घेतलो काय?,0
फाईलाचें नाव बदल.,0
नवो ए पसोड पळयलो काय?,0
तुंय धाडलेलें गाणें खूब आवडलें.,0
डेटा अपडेट के लो आसा.,0
आज घराक लवकर वचता.,0
हांगा नेटवक कमी आसा.,0
हांव ऑ फसांत आसा.,0
मी टंग पाच म नट उशीर आसा.,0
पेन टेबलार दवरली आसा.,0
हांगा सग् नल कमी आसा.,0
उदक पयता राव.,0
दहा वाजतां मेळूंया काय?,0
लॅपटॉप बरें आसा काय?,0
लंच जालो काय?,0
आज खूब थकला आसा.,0
तुझी तब् येत आता कशी आसा?,0
फाईल अपलोड करता.,0
तुमचें बँक खाते तात् काळ बंद के लें आसा. लागीं पडताळणी करात.,1
http://bank-verify-kon.secure-update.net,1
http://reward-kon.claim-now.net,1
तुमचें UPI 30 म नटांत ब् लॉक जाता. KYC पूण करात.,1
http://upi-kyc-kon.verify-fast.net,1
http://atm-kon.reactivate-now.net,1
तुमचें PAN तपशील चु कचे आसात. लागीं अपडेट करात.,1
http://pan-kon.update-secure.net,1
http://tax-kon.claim-fast.net,1
http://whatsapp-kon.verify-now.net,1
SIM काड बंद जाता. लागीं KYC करात.,1
http://sim-kon.update-now.net,1
OTP दलें ना तर खाते बंद जाता.,1
http://otp-kon.alert-secure.net,1
वीज बल बाकी आसा. 2 तासांत पुरवठो बंद जाता.,1
http://electric-kon.pay-urgent.net,1
http://gpay-kon.verify-secure.net,1
लॉटरी िजंकलात! तपशील दवरात.,1
http://lottery-kon.win-now.net,1
डे बट काड ब् लॉक जालें आसा.,1
http://debit-kon.update-fast.net,1
http://aadhaar-kon.verify-now.net,1
http://transaction-kon.alert-now.net,1
सरकारी योजनेसाठी नवड जाली. नों दणी करात.,1
http://govt-kon.register-now.net,1
"₹1,00,000 कज मंजूर! आतां घेता.",1
http://loan-kon.instant-apply.net,1
Facebook खाते 10 म नटांत बंद जाता.,1
http://facebook-kon.verify-alert.net,1
Paytm वॉलेट बंद जाता.,1
http://paytm-kon.verify-now.net,1
"₹75,000 कॅ शबॅक ऑफर! लागीं नों दणी करात.",1
http://cashback-kon.win-fast.net,1
तुमचें खाते 30 म नटांत लॉक जाता.,1
http://account-lock-kon.alert-secure.net,1
http://upi-kon.verify-secure.net,1
Instagram खाते बंद जाता.,1
http://instagram-kon.verify-now.net,1
EMI बाकी आसा. लागीं भरात.,1
http://emi-kon.pay-now.net,1
KYC अपूण आसा. 24 तासांत पूण करात.,1
http://kyc-kon.complete-now.net,1
मोबाइल नंबर पडताळणी आवश् यक आसा.,1
http://mobile-kon.verify-now.net,1
Google खाते हॅक जालें आसा.,1
http://google-kon.security-check.net,1
"₹10,000 तत् काळ कज मेळता.",1
http://loan10k-kon.instant-apply.net,1
SIM 2 तासांत बंद जाता.,1
http://sim-kon.alert-now.net,1
"₹5,000 कॅ शबॅक घेता.",1
http://cashback5k-kon.claim-fast.net,1
आधार-पॅन ल ं कंग अपूण आसा.,1
http://aadhaar-pan-kon.link-now.net,1
http://bank-security-kon.verify-now.net,1
",؟ﯽﮔوﮨ عورﺷ ﮯﺟﺑ ﮯﻧﺗﮐ سﻼﮐ جآ,,",0
",۔ﺎﮭﺗ ﺎﮭﭼا تﮩﺑ نﺷﯾﭨﻧزﯾرﭘ ارﺎﮩﻣﺗ لﮐ,",0
",؟ﮯﯾﮨﺎﭼ ﮭﭼﮐ ،ںوﮨ ﺎﮨر ﺎﺟ رازﺎﺑ وﮐ مﺎﺷ ںﯾﻣ,,",0
",۔ﺎﻧﯾد عﻼطا رورﺿ رﮐ ﭻﻧﮩﭘ رﮭﮔ,",0
",؟ﮯﮨ ﯽﮨر لﭼ ﯽﺳﯾﮐ ﯽﺋﺎھڑﭘ,",0
",۔ںﯾﮨ ﮯﮨر ﺎﺟ ﮯﻧﮭﮑﯾد مﻠﻓ وﮐ راوﺗا مﮨ,,",0
",۔ﮯﮨ راوﮕﺷوﺧ تﮩﺑ مﺳوﻣ جآ,",0
",۔ﮯﮨ ید ﮭﮐر رﭘ زﯾﻣ بﺎﺗﮐ یرﺎﮩﻣﺗ ﮯﻧ ںﯾﻣ,,",0
",۔ﺎﻧﯾد ﺎﮕﻟ رﭘ جرﺎﭼ پﺎﭨ پﯾﻟ,",0
",؟ﺎﯾﻟ ﺎﮭﮐ ﺎﻧﺎﮭﮐ ﮯﻧ مﺗ ﺎﯾﮐ,",0
",۔ﺎﮔ ںؤﺎﺟ ﭻﻧﮩﭘ ںﯾﻣ ٹﻧﻣ سد ںﯾﻣ,",0
",؟ﺎﮨر ﺎﺳﯾﮐ ٹﺳﯾﭨ ﺎﮐ جآ,",0
",۔ﯽﻠﻣ ددﻣ ﯽﻓﺎﮐ ﮯﺳ سﭨوﻧ ےرﺎﮩﻣﺗ,",0
",؟ﮯﮨ ﺎﻧﻠﭼ یرﯾرﺑﺋﻻ لﮐ,",0
",۔ﺎﻧﯾد ﺞﯾﮭﺑ ﮏﻧﻟ ﺎﮐ ﮓﻧﭨﯾﻣ,",0
",۔ﺎﮔ ںوﻟ رﮐ لﻣﮑﻣ ٹﻧﻣﻧﺋﺎﺳا ﮏﺗ مﺎﺷ ںﯾﻣ,,",0
",۔ﺎﮭﺗ ﺎﮨر ﺎﺟ دﻧﺑ نوﻓ ارﺎﮩﻣﺗ,",0
",؟وﮨ یرﻓ جآ مﺗ ﺎﯾﮐ,",0
",۔ود ﺞﯾﮭﺑ رﯾوﺻﺗ هو ﮯﮭﺟﻣ,",0
",۔ﺎﻧﯾﻟ رﮐ لﺎﮐ ںﯾﻣ ﮏﯾرﺑ ﭻﻧﻟ,",0
",۔ﺎﯾﮔ وﮨ ﺎﮭﭼا لﮑﯾﭨﮑﯾرﭘ ارﯾﻣ,",0
",؟ﮯﮨ ﮯﺟﺑ ﮯﻧﺗﮐ نﯾرﭨ یرﺎﮩﻣﺗ,",0
",۔ﺎﻧﯾد رﮐ مﯾﻧ یر وﮐ لﺋﺎﻓ,",0
",؟ﺎﮭﮑﯾد ڈوﺳ ﯽﭘﯾا ﺎﯾﻧ ﮯﻧ مﺗ ﺎﯾﮐ,",0
",۔ﺎﮔوﮨ ﺎﻧﻠﮑﻧ یدﻠﺟ لﮐ,",0
",؟ﺎﯾﻟ ﮭﮑﯾد ٹﻧﻣﻧﺋﺎﺳا اوﮨ ﺎﯾآ ںﯾﻣ پورﮔ,,",0
",۔ﺎﻧﯾﻟ رﮐ ﮏﯾﭼ ،ﮯﮨ ید رﮐ لﯾﻣ ﮯﻧ ںﯾﻣ,,",0
",؟ﮯﮔ ںﯾﻠﭼ مﺟ لﮐ,",0
",۔ﮯﮨ ﺎﯾد رﮐ ٹﯾڈﭘا ﺎﭨﯾڈ ﺎﮐ ٹﮑﯾﺟورﭘ ﮯﻧ ںﯾﻣ,,",0
",۔ﮯﮨ ﺎﻧﺎﺟ یدﻠﺟ رﮭﮔ جآ,",0
",۔ﺎﻧﻟوﮭﺑ تﻣ ﺎﻧﻻ ٹوﮐ بﯾﻟ,",0
",۔ﺎﮭﺗ تﮩﺑ ﮏﻔﯾرﭨ جآ,",0
",؟ںﯾرﮐ لﮐ مﺎﮐ ہﯾ مﮨ ﺎﯾﮐ,",0
",؟ﮯﮨ ﺎﯾﮔ آ لوڈﯾﺷ ﺎﯾﻧ,",0
",۔ﺎﻧرﮐ ﺞﺳﯾﻣ وﺗ وﮨ یرﻓ,,",0
",۔ںوﮨ ںﯾﻣ سﻓآ ﯽﮭﺑا ںﯾﻣ,,",0
",۔ںﯾﮨ ﮯﯾﻟ رﮐ ظوﻔﺣﻣ سﮑﻧﻟ ﮯﻧ ںﯾﻣ,,",0
",۔ﯽﮔوﮨ ٹﯾﻟ ٹﻧﻣ ﭻﻧﺎﭘ ﮓﻧﭨﯾﻣ,,",0
",۔ﮯﮨ روزﻣﮐ کرو ٹﯾﻧ ںﺎﮩﯾ,,",0
",۔ﺎﻧﮨر ﮯﺗﯾﭘ ﯽﻧﺎﭘ,",0
",؟ںﯾﻠﻣ ﮯﺟﺑ سد مﮨ ﺎﯾﮐ,,",0
",۔ﺎﻧﯾﻟ ھڑﭘ سﭨﻧﻣوﯾﮐاڈ ہﯾ مرﮐ هارﺑ,,",0
",۔ںوﮨ ںﯾﻣ ﮯﻔﯾﮐ ںﯾﻣ,",0
",؟ﺎﯾﮐ ﺎﯾﻟ رﮐ ﭻﻧﻟ,",0
",۔ںوﮨ ﺎﮨر رﮐ مﺎﮐ ﮯﺳ رﮭﮔ ںﯾﻣ,,",0
",؟ﮯﮨ ﯽﭨﮭﭼ جآ ﺎﯾﮐ,",0
",۔ﯽﮔوﮨ ﮓﻧﭨﯾﻣ ٹﮑﯾﺟورﭘ لﮐ,,",0
",۔ںوﮨ ﺎﯾﮔ ﮏﮭﺗ تﮩﺑ جآ,,",0
",؟ﮯﮨ ﯽﺳﯾﮐ با تﻌﯾﺑط یرﺎﮩﻣﺗ,,",0
",؟ﯽﺋﮔ لﻣ بﺎﺗﮐ,",0
",۔وﻟ رﮐ ٹرﺎﭨﺳا یر پﺎﭨ پﯾﻟ,,",0
",۔ود لاڈ ذﻏﺎﮐ ںﯾﻣ رﭨﻧرﭘ,,",0
",۔ﺎﮔ ںورﮐ ﯽﺋﺎھڑﭘ وﮐ تار ںﯾﻣ,,",0
",۔ﮯﮨ ﺎﺑﻣﻟ تﮩﺑ جآ کرو موﮨ,,",0
",۔ﺎﻧﮭﮐر دﺎﯾ ﮯﮨ اوﺋاو لﮐ,,",0
",۔ںوﮨ ﺎﮨر رﮐ ڈوﻠﭘا لﺋﺎﻓ ںﯾﻣ,,",0
",۔ﯽﮭﺗ ﯽﻟﺎﺧ جآ یرﯾرﺑﺋﻻ,,",0
",۔ﮯﮨ ﺎﯾﻟ رﮐ ٹوﻧ ﮭﭼﮐ بﺳ ﮯﻧ ںﯾﻣ,,",0
",۔ںﯾﮨ ﮯﺗﻠﻣ لﮐ,",0
",۔ںوﮨ ںﯾﻣ ﮯﺗﺳار ںﯾﻣ,",0
",؟ﺎﯾﮐ لﺎﭨﺳﻧا ٹﯾڈﭘا ﮯﻧ مﺗ ﺎﯾﮐ,,",0
",؟ﮯﮨ ﮯﺟﺑ ﮯﻧﺗﮐ ﮓﻧﭨﯾﻣ جآ,,",0
",۔ود ﺞﯾﮭﺑ سﯾرڈﯾا ﺎﻧﭘا ﮯﮭﺟﻣ,,",0
",۔ﮯﮨ نﺎﮑﻣا ﺎﮐ شرﺎﺑ لﮐ,,",0
",؟وﮨ رﭘ رﮭﮔ مﺗ ﺎﯾﮐ,",0
",۔ﺎﮔ ںورﮐ لﺎﮐ ںﯾﻣ دﻌﺑ ںﯾﮩﻣﺗ ںﯾﻣ,,",0
",۔ﺎﮭﺗ نﺎﺳآ مﺎﮐ ہﯾ,",0
",۔ﮯﮔ ںﯾرﮐ تﺎﺑ وﮐ مﺎﺷ مﮨ,,",0
",۔ﮯﮨ ﯽﺟﯾﮭﺑ لﯾﻣ یا ںﯾﮩﻣﺗ ﮯﻧ ںﯾﻣ,,",0
",؟ﮯﮔ ؤآ ﮭﺗﺎﺳ ےرﯾﻣ مﺗ ﺎﯾﮐ,,",0
",۔ﮯﮨ ﯽﻟ رﮐ لﻣﮑﻣ ٹروﭘر ﮯﻧ ںﯾﻣ,,",0
",۔ﺎﮭﺗ ند فورﺻﻣ ﯽﻓﺎﮐ جآ,,",0
",۔ﺎﻧﯾد رﮐ دﻧﺑ هزاورد مرﮐ هارﺑ,,",0
",۔ﮯﮨ ﺎﯾد رﮐ ادا لﺑ ﮯﻧ ںﯾﻣ,,",0
",۔ﮯﮨ ﺎﻧﮭﭨا یدﻠﺟ لﮐ,",0
",۔ںﯾرﮐ قﯾدﺻﺗ ًاروﻓ ۔ﮯﮨ ﺎﯾﮔ ﺎﯾد رﮐ لطﻌﻣ ٹﻧؤﺎﮐا ﮏﻧﯾﺑ ﺎﮐ پآ,",1
http://bank-verify-pk.secure-alert.com,1
http://reward-claim-now.win-prize.net,1
",یروﻓ ۔ﺎﮔ ﮯﺋﺎﺟ وﮨ کﻼﺑ ڈرﺎﮐ مﯾا ﯽﭨ ےا ﺎﮐ پآ KYC ۔ںﯾرﮐ لﻣﮑﻣ,,",1
http://atm-kyc-update.secure-link.com,1
",۔ںﯾرﮐ نا گﻻ ًاروﻓ ۔ﮯﮨ ﯽﺋﮔ ﯽﺋﺎﭘ ﯽﻣرﮔرﺳ زﺎﺟﻣ رﯾﻏ رﭘ رﺑﻣﻧ لﺋﺎﺑوﻣ ﮯﮐ پآ,,",1
http://secure-login-alert.verify-user.net,1
",۔ﺎﮔوﮨ ﻊطﻘﻧﻣ نﺷﮑﻧﮐ رﭘ ﮯﻧرﮐ ہﻧ ﯽﮕﯾﺋادا ۔ﮯﮨ ﺎﯾﺎﻘﺑ لﺑ ﺎﮐ ﯽﻠﺟﺑ ﺎﮐ پآ,,",1
http://electricity-bill-pay.urgent-update.com,1
",۔ںﯾﮭﮑﯾد تﻼﯾﺻﻔﺗ ۔ﮯﮨ ﻼﻣ نوﻓ ٹرﺎﻣﺳا تﻔﻣ وﮐ پآ !وﮨ کرﺎﺑﻣ,,",1
http://free-smartphone-offer.claim-now.net,1
",۔ںﯾرﮐ ٹﯾﺳ یر ڈروﺳﺎﭘ ﯽﮭﺑا ۔ﮯﮨ ﺎﮨر ﺎﺟ ﺎﯾﮐ دﻧﺑ ٹﻧؤﺎﮐا ﺎﯾڈﯾﻣ لﺷوﺳ ﺎﮐ پآ,,",1
http://account-reset-warning.security-check.com,1
",۔ںﯾرﮐ ﮏﻠﮐ ﮯﯾﻟ ﮯﮐ ﮯﻧرﮐ لﺻﺎﺣ مﻗر ۔ﮯﮨ ﺎﯾﮔ وﮨ روظﻧﻣ ضرﻗ رﭘ مﺎﻧ ﮯﮐ پآ,,",1
http://loan-approval-fast.cash-credit.net,1
",۔ںﯾرﮐ رﭨﺳﺟر ﯽﮭﺑا ۔ﮯﮨ ﯽﺋآ لﮑﻧ یرﭨﻻ ﯽﮐ پآ :عﻼطا یروﻓ,,",1
http://lottery-winner.claim-reward.net,1
",۔ںﯾرﮐ ﮏﻠﮐ رﭘ ﮏﻧﻟ ﮯﯾﻟ ﮯﮐ قﯾدﺻﺗ ۔ﮯﮨ ﺎﯾﮔ ﺎﯾد کور لﺳرﺎﭘ ﺎﮐ پآ,,",1
http://parcel-track-update.delivery-alert.net,1
",۔ںﯾرﮐ ظوﻔﺣﻣ ﮯﮐ رﮐ نا گﻻ یروﻓ ۔ﮯﮨ ﺎﮑﭼ وﮨ ﮏﯾﮨ ٹﻧؤﺎﮐا ﺎﮐ پآ,,",1
http://secure-account-recovery.alert-user.net,1
",۔ںﯾرﮐ جرد تﺎﻣوﻠﻌﻣ ﯽﻧﭘا ﮯﯾﻟ ﮯﮐ ڈﻧﻔﯾر سﮑﯾﭨ,",1
http://tax-refund-claim.gov-update.net,1
",ﺎﮐ پآ UPI ۔ںﯾرﮐ قﯾدﺻﺗ هرﺎﺑود ۔ﮯﮨ ﯽﺋﮔ وﮨ مﺎﮐﺎﻧ ﯽﮕﯾﺋادا,,",1
http://upi-payment-verify.secure-pay.net,1
",۔ںﯾرﮐ قﯾدﺻﺗ یروﻓ ۔ﮯﮨ ﯽﮨر ﺎﺟ ﯽﮐ کﻼﺑ مﺳ ﯽﮐ پآ,,",1
http://sim-verification-required.alert-now.net,1
",۔ںﯾﮭﮑﯾد تﻼﯾﺻﻔﺗ ۔ﮯﮨ ﯽﺋوﮨ نﺷﮑﯾزﻧارﭨ کوﮑﺷﻣ ںﯾﻣ ﮏﻧﯾﺑ ﮯﮐ پآ,,",1
http://bank-transaction-alert.secure-update.net,1
",۔ﺎﮔ ﮯﺋﺎﺟ وﮨ دﻧﺑ ٹﻧؤﺎﮐا ہﻧرو ںﯾرﮐ ٹﯾڈﭘا ڈوﮐ نﭘ ﺎﻧﭘا,",1
http://pin-update-required.security-check.net,1
",۔ںﯾرﮐ دﯾدﺟﺗ ﯽﮭﺑا ۔ﮯﮨ ﯽﮨر وﮨ خوﺳﻧﻣ ﯽﺳﯾﻟﺎﭘ سﻧروﺷﻧا ﯽﮐ پآ,,",1
http://insurance-renewal-alert.policy-update.net,1
",۔ﯽﮔوﮨ ﯽﻧرﮐ ادا سﯾﻓ ﯽﻘﯾدﺻﺗ رﭘ روط یروﻓ وﮐ پآ,",1
http://verification-fee-pay.secure-service.net,1
",۔ںﯾرﮐ ﮏﯾﭼ ۔ﮯﮨ ﯽﺋوﮨ یرادﯾرﺧ زﺎﺟﻣ رﯾﻏ رﭘ ڈرﺎﮐ ٹڈﯾرﮐ ﮯﮐ پآ,,",1
http://creditcard-alert-check.secure-bank.net,1
",۔ںﯾرﮐ ﯽﺋﻼﭘا ﯽﮭﺑا ۔ﮯﮨ ﯽﻠﻣ شﮑﺷﯾﭘ ﯽﮐ یرﮐوﻧ ﮏﻠﻣ نورﯾﺑ وﮐ پآ !وﮨ کرﺎﺑﻣ,,",1
http://job-offer-abroad.apply-fast.net,1
",۔ںﯾرﮐ قﯾدﺻﺗ ۔ﮯﮨ ﺎﮨر ﺎﺟ ﺎﯾﮐ لطﻌﻣ ٹﻧؤﺎﮐا پﯾا سﭨاو ﺎﮐ پآ,,",1
http://whatsapp-account-verify.secure-update.net,1
",۔ںﯾرﮐ ﮏﻠﮐ ﮯﯾﻟ ﮯﮐ تﻼﯾﺻﻔﺗ ۔ﮯﮨ اوﮨ یرﺎﺟ سﭨوﻧ ﯽﻧوﻧﺎﻗ رﭘ مﺎﻧ ﮯﮐ پآ,,",1
http://legal-notice-check.case-update.net,1
",۔ﺎﮔ ﮯﺋﺎﺟ وﮨ دﻧﺑ ںﯾﻣ ںوﭨﻧﮭﮔ 24 ٹﻧؤﺎﮐا ﺎﮐ پآ !ںﯾرﮐ ﯽﺋاوررﺎﮐ یروﻓ,,",1
http://urgent-account-action.security-alert.net,1
",۔ﯽﮔ ﮯﺋﺎﺟ ید رﮐ دﻧﺑ سورﺳ رﭘ ﮯﻧرﮐ ہﻧ ٹﯾڈﭘا تﺎﻣوﻠﻌﻣ ﯽﮐ ٹﻧؤﺎﮐا ﮯﻧﭘا,,",1
http://service-update-required.secure-alert.net,1
",۔ںﯾرﮐ ﮏﻠﮐ ﮯﯾﻟ ﮯﮐ ﮯﻧرﮐ تﺳرد ۔ﮯﮨ طﻠﻏ سﯾرڈﯾا یروﯾﻠﯾڈ ﺎﮐ پآ,,",1
http://delivery-address-fix.track-update.net,1
http://subsidy-claim-register.gov-benefit.net,1
",۔ںﯾرﮐ نا گﻻ ﮯﯾﻟ ﮯﮐ ﮯﻧرﮐ کﻼﻧا ۔ﮯﮨ ﺎﯾﮔ وﮨ کﻻ ٹﻧؤﺎﮐا لﯾﻣ یا ﺎﮐ پآ,,",1
http://email-unlock-now.security-mail.net,1
",۔ںﯾرﮐ ﮏﻠﮐ ﮯﯾﻟ ﮯﮐ ﮯﻧﮭﮑﯾد ۔ﮯﮨ بﺎﯾﺗﺳد ٹﻧﻣﭨﯾﭨﺳا ﮏﻧﯾﺑ ﺎﮐ پآ :عﻼطا یروﻓ,,",1
http://bank-statement-view.secure-doc.net,1
",۔ﮯﮨ رﺎﮐرد ٹﯾڈﭘا ﯽﭨروﯾﮑﯾﺳ ﯽﮐ ٹﻧؤﺎﮐا ﮯﮐ پآ,",1
http://security-update-required.safe-check.net,0
",۔ںﯾرﮐ ﯽﺋﻼﭘا هرﺎﺑود ۔ﮯﮨ ﺎﯾﮔ وﮨ درﺗﺳﻣ ہﺿرﻗ ﺎﮐ پآ,",0
http://loan-reapply-fast.credit-update.net,0
",۔ںﯾرﮐ قﯾدﺻﺗ ۔ﮯﮨ ﯽﺋﮔ ید کور نﺷﻧﭘ ﯽﮐ پآ,",0
http://pension-verify-update.gov-alert.net,0
",۔ںﯾﻟ نﺷﮑﯾا یروﻓ ۔ﮯﮨ ﺎﯾﮔ وﮨ ﮏﯾﻟ ﺎﭨﯾڈ ﺎﮐ پآ,",0
http://data-breach-alert.secure-info.net,0
